recorded;RADON_SHORT_TERM_AVG Bq/m3;TEMP °C;HUMIDITY %;PRESSURE hPa;CO2 ppm;VOC ppb
2022-10-07T21:59:12;;22.70;61.00;989.00;509.00;58.00
2022-10-07T22:04:12;;22.69;61.00;989.00;508.00;56.00
2022-10-07T22:09:12;177.00;22.70;61.00;989.00;507.00;69.00
2022-10-07T22:14:12;;22.68;61.00;989.00;506.00;54.00
2022-10-07T22:19:12;;22.69;61.00;989.00;507.00;54.00
2022-10-07T22:24:12;;22.68;61.00;989.00;506.00;67.00
2022-10-07T22:29:12;;22.68;61.00;989.00;506.00;61.00
2022-10-07T22:34:12;;22.68;61.00;989.00;508.00;71.00
2022-10-07T22:39:12;;22.68;61.00;989.00;505.00;59.00
2022-10-07T22:44:12;;22.68;61.00;989.00;503.00;67.00
2022-10-07T22:49:12;;22.68;61.00;989.00;501.00;59.00
2022-10-07T22:54:12;;22.67;61.00;989.00;500.00;61.00
2022-10-07T22:59:12;;22.67;61.00;989.00;502.00;65.00
2022-10-07T23:04:12;;22.67;61.00;989.00;501.00;56.00
2022-10-07T23:09:12;178.00;22.67;61.00;989.00;495.00;50.00
2022-10-07T23:14:12;;22.67;61.00;989.00;501.00;56.00
2022-10-07T23:19:12;;22.66;61.00;989.00;497.00;63.00
2022-10-07T23:24:12;;22.67;61.00;989.00;497.00;61.00
2022-10-07T23:29:12;;22.66;61.00;989.00;495.00;65.00
2022-10-07T23:34:12;;22.66;61.00;989.00;495.00;65.00
2022-10-07T23:39:12;;22.66;61.00;989.00;496.00;56.00
2022-10-07T23:44:12;;22.66;61.00;989.00;495.00;46.00
2022-10-07T23:49:12;;22.66;61.00;989.00;496.00;61.00
2022-10-07T23:54:12;;22.65;61.00;989.00;494.00;46.00
2022-10-07T23:59:12;;22.65;61.00;989.00;488.00;54.00
2022-10-08T00:04:12;;22.65;61.00;989.00;493.00;52.00
2022-10-08T00:09:12;185.00;22.65;61.00;988.00;487.00;48.00
2022-10-08T00:14:12;;22.65;61.00;989.00;490.00;58.00
2022-10-08T00:19:12;;22.65;61.00;988.00;489.00;61.00
2022-10-08T00:24:12;;22.65;61.00;988.00;488.00;61.00
2022-10-08T00:29:12;;22.65;61.00;988.00;491.00;56.00
2022-10-08T00:34:12;;22.64;61.00;988.00;491.00;59.00
2022-10-08T00:39:12;;22.64;61.00;988.00;488.00;59.00
2022-10-08T00:44:12;;22.64;61.00;988.00;488.00;48.00
2022-10-08T00:49:12;;22.64;61.00;988.00;488.00;50.00
2022-10-08T00:54:12;;22.64;61.00;988.00;484.00;52.00
2022-10-08T00:59:12;;22.64;61.00;988.00;485.00;59.00
2022-10-08T01:04:12;;22.64;61.00;988.00;489.00;63.00
2022-10-08T01:09:12;182.00;22.64;61.00;988.00;483.00;50.00
2022-10-08T01:14:12;;22.63;61.00;988.00;487.00;54.00
2022-10-08T01:19:12;;22.63;61.00;988.00;484.00;46.00
2022-10-08T01:24:12;;22.63;61.00;988.00;483.00;58.00
2022-10-08T01:29:12;;22.63;61.00;988.00;480.00;46.00
2022-10-08T01:34:12;;22.63;61.00;988.00;480.00;58.00
2022-10-08T01:39:12;;22.63;61.00;988.00;480.00;46.00
2022-10-08T01:44:12;;22.62;61.00;988.00;484.00;46.00
2022-10-08T01:49:12;;22.63;61.00;988.00;484.00;46.00
2022-10-08T01:54:12;;22.63;61.00;988.00;480.00;58.00
2022-10-08T01:59:12;;22.62;61.00;988.00;477.00;58.00
2022-10-08T02:04:12;;22.62;61.00;988.00;476.00;52.00
2022-10-08T02:09:12;189.00;22.63;61.00;988.00;477.00;54.00
2022-10-08T02:14:12;;22.62;61.00;988.00;476.00;50.00
2022-10-08T02:19:12;;22.62;61.00;988.00;475.00;59.00
2022-10-08T02:24:12;;22.62;61.00;988.00;473.00;46.00
2022-10-08T02:29:12;;22.62;61.00;988.00;473.00;46.00
2022-10-08T02:34:12;;22.61;61.00;988.00;476.00;50.00
2022-10-08T02:39:12;;22.62;61.00;988.00;474.00;50.00
2022-10-08T02:44:12;;22.62;61.00;988.00;475.00;58.00
2022-10-08T02:49:12;;22.62;61.00;988.00;477.00;61.00
2022-10-08T02:54:12;;22.62;61.00;988.00;475.00;48.00
2022-10-08T02:59:12;;22.61;61.00;988.00;473.00;58.00
2022-10-08T03:04:12;;22.62;61.00;988.00;475.00;50.00
2022-10-08T03:09:12;204.00;22.62;61.00;988.00;471.00;46.00
2022-10-08T03:14:12;;22.61;61.00;988.00;467.00;46.00
2022-10-08T03:19:12;;22.61;61.00;988.00;464.00;50.00
2022-10-08T03:24:12;;22.61;61.00;988.00;465.00;46.00
2022-10-08T03:29:12;;22.61;61.00;988.00;463.00;58.00
2022-10-08T03:34:12;;22.62;61.00;988.00;465.00;58.00
2022-10-08T03:39:12;;22.61;61.00;988.00;467.00;58.00
2022-10-08T03:44:12;;22.61;61.00;988.00;465.00;48.00
2022-10-08T03:49:12;;22.61;61.00;987.00;465.00;46.00
2022-10-08T03:54:12;;22.60;61.00;987.00;465.00;46.00
2022-10-08T03:59:12;;22.61;61.00;987.00;467.00;46.00
2022-10-08T04:04:12;;22.61;61.00;987.00;466.00;67.00
2022-10-08T04:09:12;215.00;22.61;61.00;987.00;467.00;58.00
2022-10-08T04:14:12;;22.62;61.00;988.00;463.00;52.00
2022-10-08T04:19:12;;22.60;61.00;988.00;461.00;56.00
2022-10-08T04:24:12;;22.60;61.00;987.00;466.00;67.00
2022-10-08T04:29:12;;22.61;61.00;987.00;467.00;52.00
2022-10-08T04:34:12;;22.61;61.00;987.00;463.00;54.00
2022-10-08T04:39:12;;22.60;61.00;987.00;465.00;59.00
2022-10-08T04:44:12;;22.60;61.00;988.00;464.00;59.00
2022-10-08T04:49:12;;22.61;61.00;988.00;464.00;50.00
2022-10-08T04:54:12;;22.60;61.00;988.00;464.00;50.00
2022-10-08T04:59:12;;22.60;61.00;988.00;463.00;58.00
2022-10-08T05:04:12;;22.60;61.00;988.00;463.00;54.00
2022-10-08T05:09:12;218.00;22.60;61.00;987.00;462.00;65.00
2022-10-08T05:14:12;;22.61;61.00;988.00;464.00;59.00
2022-10-08T05:19:12;;22.60;61.00;988.00;462.00;54.00
2022-10-08T05:24:12;;22.60;61.00;988.00;462.00;52.00
2022-10-08T05:29:12;;22.61;61.00;987.00;465.00;65.00
2022-10-08T05:34:12;;22.60;61.00;987.00;462.00;59.00
2022-10-08T05:39:12;;22.60;61.00;987.00;462.00;59.00
2022-10-08T05:44:12;;22.60;61.00;987.00;461.00;56.00
2022-10-08T05:49:12;;22.60;61.00;987.00;461.00;50.00
2022-10-08T05:54:12;;22.60;61.00;987.00;462.00;50.00
2022-10-08T05:59:12;;22.60;61.00;987.00;462.00;50.00
2022-10-08T06:04:12;;22.60;61.00;987.00;464.00;59.00
2022-10-08T06:09:12;221.00;22.60;61.00;987.00;460.00;61.00
2022-10-08T06:14:12;;22.59;61.00;987.00;457.00;48.00
2022-10-08T06:19:12;;22.60;61.00;987.00;464.00;46.00
2022-10-08T06:24:12;;22.60;61.00;987.00;460.00;63.00
2022-10-08T06:29:12;;22.60;61.00;987.00;460.00;61.00
2022-10-08T06:34:12;;22.60;61.00;987.00;462.00;56.00
2022-10-08T06:39:12;;22.60;61.00;987.00;461.00;52.00
2022-10-08T06:44:12;;22.59;61.00;987.00;462.00;61.00
2022-10-08T06:49:12;;22.60;61.00;987.00;464.00;46.00
2022-10-08T06:54:12;;22.60;61.00;987.00;461.00;58.00
2022-10-08T06:59:12;;22.59;61.00;987.00;461.00;56.00
2022-10-08T07:04:12;;22.60;61.00;987.00;463.00;48.00
2022-10-08T07:09:12;228.00;22.59;61.00;987.00;461.00;48.00
2022-10-08T07:14:12;;22.60;61.00;987.00;463.00;46.00
2022-10-08T07:19:12;;22.60;61.00;987.00;462.00;46.00
2022-10-08T07:24:12;;22.60;61.00;987.00;464.00;58.00
2022-10-08T07:29:12;;22.60;61.00;987.00;462.00;59.00
2022-10-08T07:34:12;;22.60;61.00;987.00;460.00;58.00
2022-10-08T07:39:12;;22.60;61.00;987.00;460.00;52.00
2022-10-08T07:44:12;;22.59;61.00;987.00;460.00;50.00
2022-10-08T07:49:12;;22.60;61.00;987.00;459.00;50.00
2022-10-08T07:54:12;;22.60;61.00;987.00;461.00;48.00
2022-10-08T07:59:12;;22.60;61.00;987.00;459.00;46.00
2022-10-08T08:04:12;;22.61;61.00;987.00;458.00;52.00
2022-10-08T08:09:12;250.00;22.61;61.00;987.00;458.00;52.00
2022-10-08T08:14:12;;22.61;61.00;987.00;460.00;54.00
2022-10-08T08:19:12;;22.62;61.00;987.00;459.00;65.00
2022-10-08T08:24:12;;22.63;61.00;987.00;460.00;58.00
2022-10-08T08:29:12;;22.63;61.00;987.00;462.00;48.00
2022-10-08T08:34:12;;22.64;61.00;987.00;463.00;61.00
2022-10-08T08:39:12;;22.65;61.00;987.00;468.00;46.00
2022-10-08T08:44:12;;22.65;61.00;987.00;464.00;59.00
2022-10-08T08:49:12;;22.67;61.00;987.00;463.00;52.00
2022-10-08T08:54:12;;22.67;61.00;987.00;464.00;63.00
2022-10-08T08:59:12;;22.69;61.00;987.00;465.00;46.00
2022-10-08T09:04:12;;22.69;61.00;987.00;462.00;65.00
2022-10-08T09:09:12;255.00;22.71;61.00;987.00;462.00;52.00
2022-10-08T09:14:12;;22.71;61.00;987.00;456.00;54.00
2022-10-08T09:19:12;;22.72;61.00;987.00;457.00;58.00
2022-10-08T09:24:12;;22.73;61.00;987.00;461.00;61.00
2022-10-08T09:29:12;;22.73;61.00;987.00;461.00;56.00
2022-10-08T09:34:12;;22.76;61.00;987.00;463.00;54.00
2022-10-08T09:39:12;;22.76;61.00;987.00;461.00;59.00
2022-10-08T09:44:12;;22.78;61.00;987.00;460.00;65.00
2022-10-08T09:49:12;;22.79;61.00;987.00;460.00;56.00
2022-10-08T09:54:12;;22.80;61.00;987.00;464.00;54.00
2022-10-08T09:59:12;;22.81;60.50;987.00;466.00;52.00
2022-10-08T10:04:12;;22.82;60.50;987.00;465.00;59.00
2022-10-08T10:09:12;264.00;22.83;60.50;987.00;463.00;54.00
2022-10-08T10:14:12;;22.84;60.50;987.00;460.00;56.00
2022-10-08T10:19:12;;22.86;60.50;987.00;467.00;59.00
2022-10-08T10:24:12;;22.88;60.50;987.00;465.00;71.00
2022-10-08T10:29:12;;22.89;60.50;987.00;464.00;75.00
2022-10-08T10:34:12;;22.91;60.50;987.00;464.00;61.00
2022-10-08T10:39:12;;22.94;60.50;987.00;465.00;59.00
2022-10-08T10:44:12;;22.96;60.50;987.00;469.00;46.00
2022-10-08T10:49:12;;22.99;60.50;987.00;466.00;56.00
2022-10-08T10:54:12;;23.00;60.50;987.00;467.00;56.00
2022-10-08T10:59:12;;23.02;60.50;987.00;468.00;46.00
2022-10-08T11:04:12;;23.04;60.50;987.00;466.00;56.00
2022-10-08T11:09:12;285.00;23.05;60.50;987.00;467.00;65.00
2022-10-08T11:14:12;;23.06;60.50;987.00;469.00;58.00
2022-10-08T11:19:12;;23.08;60.50;987.00;470.00;50.00
2022-10-08T11:24:12;;23.09;60.50;987.00;467.00;59.00
2022-10-08T11:29:12;;23.10;60.50;987.00;467.00;61.00
2022-10-08T11:34:12;;23.11;60.00;987.00;467.00;58.00
2022-10-08T11:39:12;;23.12;60.00;987.00;467.00;52.00
2022-10-08T11:44:12;;23.14;60.00;986.00;466.00;58.00
2022-10-08T11:49:12;;23.15;60.00;986.00;466.00;58.00
2022-10-08T11:54:12;;23.16;60.00;986.00;467.00;59.00
2022-10-08T11:59:12;;23.16;60.00;986.00;467.00;63.00
2022-10-08T12:04:12;;23.17;60.00;986.00;465.00;59.00
2022-10-08T12:09:12;292.00;23.19;60.00;986.00;465.00;58.00
2022-10-08T12:14:12;;23.19;60.00;986.00;466.00;56.00
2022-10-08T12:19:12;;23.20;60.00;986.00;462.00;63.00
2022-10-08T12:24:12;;23.21;60.00;986.00;460.00;63.00
2022-10-08T12:29:12;;23.22;60.00;986.00;459.00;56.00
2022-10-08T12:34:12;;23.23;60.00;986.00;459.00;56.00
2022-10-08T12:39:12;;23.24;60.00;986.00;459.00;52.00
2022-10-08T12:44:12;;23.25;60.00;986.00;462.00;61.00
2022-10-08T12:49:12;;23.25;60.00;986.00;459.00;54.00
2022-10-08T12:54:12;;23.26;60.00;985.00;461.00;46.00
2022-10-08T12:59:12;;23.27;60.00;985.00;463.00;58.00
2022-10-08T13:04:12;;23.29;60.00;985.00;464.00;48.00
2022-10-08T13:09:12;319.00;23.29;60.00;985.00;463.00;52.00
2022-10-08T13:14:12;;23.30;59.50;985.00;464.00;46.00
2022-10-08T13:19:12;;23.31;59.50;985.00;461.00;56.00
2022-10-08T13:24:12;;23.32;59.50;985.00;462.00;52.00
2022-10-08T13:29:12;;23.32;59.50;985.00;461.00;54.00
2022-10-08T13:34:12;;23.33;59.50;985.00;463.00;56.00
2022-10-08T13:39:12;;23.34;59.50;985.00;463.00;52.00
2022-10-08T13:44:12;;23.35;59.50;985.00;462.00;65.00
2022-10-08T13:49:12;;23.36;59.50;985.00;463.00;54.00
2022-10-08T13:54:12;;23.37;59.50;985.00;462.00;52.00
2022-10-08T13:59:12;;23.38;59.50;985.00;464.00;63.00
2022-10-08T14:04:12;;23.39;59.50;985.00;463.00;56.00
2022-10-08T14:09:12;347.00;23.40;59.50;985.00;463.00;54.00
2022-10-08T14:14:12;;23.41;59.50;985.00;462.00;59.00
2022-10-08T14:19:12;;23.41;59.50;984.00;460.00;46.00
2022-10-08T14:24:12;;23.42;59.50;984.00;460.00;50.00
2022-10-08T14:29:12;;23.43;59.50;984.00;459.00;63.00
2022-10-08T14:34:12;;23.43;59.50;984.00;460.00;48.00
2022-10-08T14:39:12;;23.43;59.50;984.00;462.00;50.00
2022-10-08T14:44:12;;23.43;59.50;984.00;460.00;50.00
2022-10-08T14:49:12;;23.43;59.50;984.00;462.00;52.00
2022-10-08T14:54:12;;23.43;59.50;984.00;458.00;54.00
2022-10-08T14:59:12;;23.42;59.50;984.00;463.00;54.00
2022-10-08T15:04:12;;23.42;59.50;984.00;461.00;52.00
2022-10-08T15:09:12;339.00;23.42;59.50;984.00;459.00;48.00
2022-10-08T15:14:12;;23.42;59.50;984.00;457.00;61.00
2022-10-08T15:19:12;;23.42;59.50;984.00;454.00;46.00
2022-10-08T15:24:12;;23.41;59.50;984.00;454.00;58.00
2022-10-08T15:29:12;;23.41;59.50;984.00;452.00;52.00
2022-10-08T15:34:12;;23.40;59.50;984.00;457.00;52.00
2022-10-08T15:39:12;;23.39;59.50;984.00;456.00;54.00
2022-10-08T15:44:12;;23.38;59.50;984.00;457.00;58.00
2022-10-08T15:49:12;;23.38;59.50;984.00;456.00;61.00
2022-10-08T15:54:12;;23.38;59.50;984.00;458.00;52.00
2022-10-08T15:59:12;;23.37;59.50;984.00;456.00;58.00
2022-10-08T16:04:12;;23.37;59.50;983.00;458.00;48.00
2022-10-08T16:09:12;344.00;23.35;59.50;983.00;457.00;63.00
2022-10-08T16:14:12;;23.35;60.00;983.00;459.00;61.00
2022-10-08T16:19:12;;23.36;60.00;984.00;460.00;59.00
2022-10-08T16:24:12;;23.33;60.00;984.00;461.00;50.00
2022-10-08T16:29:12;;23.33;60.00;984.00;461.00;54.00
2022-10-08T16:34:12;;23.32;60.00;984.00;457.00;59.00
2022-10-08T16:39:12;;23.31;60.00;983.00;461.00;54.00
2022-10-08T16:44:12;;23.31;60.00;983.00;457.00;48.00
2022-10-08T16:49:12;;23.30;60.00;983.00;459.00;56.00
2022-10-08T16:54:12;;23.29;60.00;983.00;459.00;58.00
2022-10-08T16:59:12;;23.30;60.00;983.00;457.00;58.00
2022-10-08T17:04:12;;23.28;60.00;983.00;461.00;58.00
2022-10-08T17:09:12;363.00;23.27;60.00;983.00;459.00;59.00
2022-10-08T17:14:12;;23.26;60.00;983.00;460.00;54.00
2022-10-08T17:19:12;;23.26;60.00;983.00;457.00;46.00
2022-10-08T17:24:12;;23.25;60.00;983.00;456.00;46.00
2022-10-08T17:29:12;;23.25;60.00;983.00;457.00;58.00
2022-10-08T17:34:12;;23.24;60.00;983.00;459.00;58.00
2022-10-08T17:39:12;;23.23;60.00;983.00;457.00;58.00
2022-10-08T17:44:12;;23.23;60.00;983.00;456.00;52.00
2022-10-08T17:49:12;;23.22;60.00;984.00;458.00;65.00
2022-10-08T17:54:12;;23.22;60.00;984.00;457.00;58.00
2022-10-08T17:59:12;;23.22;60.00;983.00;460.00;61.00
2022-10-08T18:04:12;;23.20;60.00;984.00;459.00;56.00
2022-10-08T18:09:12;382.00;23.20;60.50;983.00;458.00;54.00
2022-10-08T18:14:12;;23.20;60.00;983.00;460.00;63.00
2022-10-08T18:19:12;;23.19;60.50;984.00;455.00;65.00
2022-10-08T18:24:12;;23.19;60.50;984.00;454.00;59.00
2022-10-08T18:29:12;;23.18;60.50;984.00;454.00;56.00
2022-10-08T18:34:12;;23.18;60.50;984.00;457.00;52.00
2022-10-08T18:39:12;;23.18;60.50;984.00;458.00;56.00
2022-10-08T18:44:12;;23.17;60.50;984.00;458.00;50.00
2022-10-08T18:49:12;;23.17;60.50;983.00;458.00;58.00
2022-10-08T18:54:12;;23.17;60.50;984.00;461.00;46.00
2022-10-08T18:59:12;;23.15;60.50;984.00;462.00;69.00
2022-10-08T19:04:12;;23.16;60.50;984.00;459.00;59.00
2022-10-08T19:09:12;405.00;23.16;60.50;984.00;460.00;63.00
2022-10-08T19:14:12;;23.15;60.50;984.00;459.00;56.00
2022-10-08T19:19:12;;23.15;60.50;983.00;458.00;67.00
2022-10-08T19:24:12;;23.14;60.50;983.00;457.00;63.00
2022-10-08T19:29:12;;23.14;60.50;983.00;460.00;67.00
2022-10-08T19:34:12;;23.14;60.50;983.00;459.00;67.00
2022-10-08T19:39:12;;23.14;60.50;983.00;457.00;63.00
2022-10-08T19:44:12;;23.14;60.50;983.00;454.00;63.00
2022-10-08T19:49:12;;23.13;60.50;983.00;454.00;65.00
2022-10-08T19:54:12;;23.13;60.50;983.00;453.00;71.00
2022-10-08T19:59:12;;23.14;60.50;984.00;457.00;65.00
2022-10-08T20:04:12;;23.13;60.50;984.00;459.00;63.00
2022-10-08T20:09:12;413.00;23.12;60.50;984.00;459.00;65.00
2022-10-08T20:14:12;;23.12;60.50;984.00;459.00;63.00
2022-10-08T20:19:12;;23.11;60.50;983.00;458.00;59.00
2022-10-08T20:24:12;;23.12;60.50;983.00;456.00;54.00
2022-10-08T20:29:12;;23.11;60.50;983.00;456.00;59.00
2022-10-08T20:34:12;;23.11;60.50;984.00;456.00;46.00
2022-10-08T20:39:12;;23.11;60.50;984.00;454.00;58.00
2022-10-08T20:44:12;;23.11;60.50;984.00;457.00;61.00
2022-10-08T20:49:12;;23.11;60.50;984.00;457.00;61.00
2022-10-08T20:54:12;;23.11;60.50;983.00;455.00;58.00
2022-10-08T20:59:12;;23.11;60.50;983.00;458.00;63.00
2022-10-08T21:04:12;;23.11;60.50;983.00;459.00;56.00
2022-10-08T21:09:12;421.00;23.10;60.50;983.00;457.00;63.00
2022-10-08T21:14:12;;23.09;60.50;983.00;455.00;56.00
2022-10-08T21:19:12;;23.09;60.50;983.00;459.00;50.00
2022-10-08T21:24:12;;23.09;60.50;983.00;455.00;65.00
2022-10-08T21:29:12;;23.09;60.50;983.00;454.00;58.00
2022-10-08T21:34:12;;23.09;60.50;983.00;454.00;61.00
2022-10-08T21:39:12;;23.09;60.50;983.00;456.00;50.00
2022-10-08T21:44:12;;23.09;60.50;983.00;455.00;61.00
2022-10-08T21:49:12;;23.08;60.50;983.00;454.00;52.00
2022-10-08T21:54:12;;23.08;60.50;983.00;453.00;50.00
2022-10-08T21:59:12;;23.08;60.50;983.00;454.00;61.00
2022-10-08T22:04:12;;23.08;60.50;983.00;455.00;56.00
2022-10-08T22:09:12;424.00;23.08;60.50;983.00;458.00;52.00
2022-10-08T22:14:12;;23.08;60.50;983.00;458.00;67.00
2022-10-08T22:19:12;;23.08;60.50;983.00;460.00;58.00
2022-10-08T22:24:12;;23.08;61.00;983.00;458.00;58.00
2022-10-08T22:29:12;;23.08;60.50;983.00;461.00;59.00
2022-10-08T22:34:12;;23.08;60.50;983.00;462.00;59.00
2022-10-08T22:39:12;;23.08;60.50;983.00;456.00;59.00
2022-10-08T22:44:12;;23.07;61.00;983.00;458.00;65.00
2022-10-08T22:49:12;;23.07;61.00;983.00;454.00;61.00
2022-10-08T22:54:12;;23.07;61.00;983.00;458.00;52.00
2022-10-08T22:59:12;;23.07;61.00;983.00;458.00;54.00
2022-10-08T23:04:12;;23.06;61.00;983.00;459.00;67.00
2022-10-08T23:09:12;456.00;23.08;61.00;983.00;460.00;59.00
2022-10-08T23:14:12;;23.07;61.00;983.00;455.00;58.00
2022-10-08T23:19:12;;23.07;61.00;983.00;457.00;46.00
2022-10-08T23:24:12;;23.06;61.00;983.00;459.00;67.00
2022-10-08T23:29:12;;23.06;61.00;983.00;462.00;58.00
2022-10-08T23:34:12;;23.07;61.00;983.00;462.00;54.00
2022-10-08T23:39:12;;23.06;61.00;983.00;458.00;56.00
2022-10-08T23:44:12;;23.06;61.00;983.00;456.00;56.00
2022-10-08T23:49:12;;23.06;61.00;983.00;456.00;54.00
2022-10-08T23:54:12;;23.06;61.00;983.00;459.00;65.00
2022-10-08T23:59:12;;23.06;61.00;983.00;457.00;54.00
2022-10-09T00:04:12;;23.06;61.00;983.00;458.00;58.00
2022-10-09T00:09:12;468.00;23.05;61.00;983.00;458.00;63.00
2022-10-09T00:14:12;;23.06;61.00;983.00;457.00;61.00
2022-10-09T00:19:12;;23.06;61.00;983.00;458.00;63.00
2022-10-09T00:24:12;;23.06;61.00;983.00;458.00;58.00
2022-10-09T00:29:12;;23.05;60.50;983.00;456.00;56.00
2022-10-09T00:34:12;;23.05;60.50;983.00;457.00;61.00
2022-10-09T00:39:12;;23.06;60.50;983.00;459.00;50.00
2022-10-09T00:44:12;;23.05;60.50;983.00;460.00;65.00
2022-10-09T00:49:12;;23.05;60.50;983.00;460.00;61.00
2022-10-09T00:54:12;;23.05;60.50;983.00;457.00;56.00
2022-10-09T00:59:12;;23.05;61.00;983.00;453.00;61.00
2022-10-09T01:04:12;;23.05;60.50;983.00;456.00;50.00
2022-10-09T01:09:12;517.00;23.05;60.50;983.00;455.00;58.00
2022-10-09T01:14:12;;23.05;60.50;983.00;457.00;61.00
2022-10-09T01:19:12;;23.05;60.50;983.00;456.00;63.00
2022-10-09T01:24:12;;23.05;60.50;983.00;454.00;61.00
2022-10-09T01:29:12;;23.04;60.50;983.00;454.00;61.00
2022-10-09T01:34:12;;23.04;60.50;983.00;458.00;56.00
2022-10-09T01:39:12;;23.04;60.50;983.00;457.00;69.00
2022-10-09T01:44:12;;23.04;60.50;983.00;455.00;52.00
2022-10-09T01:49:12;;23.04;60.50;983.00;454.00;56.00
2022-10-09T01:54:12;;23.04;60.50;983.00;455.00;50.00
2022-10-09T01:59:12;;23.04;60.50;983.00;454.00;52.00
2022-10-09T02:04:12;;23.04;61.00;983.00;456.00;59.00
2022-10-09T02:09:12;565.00;23.04;61.00;983.00;453.00;58.00
2022-10-09T02:14:12;;23.04;61.00;983.00;455.00;50.00
2022-10-09T02:19:12;;23.04;61.00;983.00;456.00;56.00
2022-10-09T02:24:12;;23.04;61.00;983.00;460.00;54.00
2022-10-09T02:29:12;;23.04;61.00;983.00;456.00;54.00
2022-10-09T02:34:12;;23.04;61.00;983.00;458.00;58.00
2022-10-09T02:39:12;;23.04;61.00;983.00;456.00;58.00
2022-10-09T02:44:12;;23.04;61.00;983.00;454.00;59.00
2022-10-09T02:49:12;;23.04;61.00;983.00;455.00;58.00
2022-10-09T02:54:12;;23.04;61.00;983.00;457.00;54.00
2022-10-09T02:59:12;;23.03;61.00;983.00;454.00;52.00
2022-10-09T03:04:12;;23.03;61.00;982.00;454.00;48.00
2022-10-09T03:09:12;572.00;23.03;61.00;982.00;453.00;50.00
2022-10-09T03:14:12;;23.04;61.00;982.00;452.00;54.00
2022-10-09T03:19:12;;23.03;61.00;982.00;455.00;58.00
2022-10-09T03:24:12;;23.03;61.00;982.00;456.00;54.00
2022-10-09T03:29:12;;23.04;61.00;982.00;458.00;58.00
2022-10-09T03:34:12;;23.03;61.00;982.00;458.00;58.00
2022-10-09T03:39:12;;23.02;61.00;982.00;460.00;52.00
2022-10-09T03:44:12;;23.03;61.00;982.00;458.00;52.00
2022-10-09T03:49:12;;23.03;61.00;982.00;455.00;50.00
2022-10-09T03:54:12;;23.03;61.00;982.00;459.00;56.00
2022-10-09T03:59:12;;23.03;61.00;982.00;457.00;56.00
2022-10-09T04:04:12;;23.03;61.00;982.00;459.00;50.00
2022-10-09T04:09:12;576.00;23.03;61.00;982.00;454.00;56.00
2022-10-09T04:14:12;;23.03;61.00;983.00;454.00;56.00
2022-10-09T04:19:12;;23.03;61.00;983.00;452.00;46.00
2022-10-09T04:24:12;;23.03;61.00;983.00;455.00;61.00
2022-10-09T04:29:12;;23.03;61.00;983.00;457.00;61.00
2022-10-09T04:34:12;;23.03;61.00;983.00;459.00;63.00
2022-10-09T04:39:12;;23.04;61.00;983.00;458.00;46.00
2022-10-09T04:44:12;;23.03;61.00;983.00;457.00;54.00
2022-10-09T04:49:12;;23.03;61.00;983.00;458.00;65.00
2022-10-09T04:54:12;;23.04;61.00;983.00;456.00;58.00
2022-10-09T04:59:12;;23.03;61.00;983.00;455.00;50.00
2022-10-09T05:04:12;;23.03;61.00;983.00;456.00;46.00
2022-10-09T05:09:12;607.00;23.03;61.00;983.00;457.00;58.00
2022-10-09T05:14:12;;23.03;61.00;983.00;454.00;63.00
2022-10-09T05:19:12;;23.04;61.00;983.00;455.00;56.00
2022-10-09T05:24:12;;23.03;61.00;983.00;452.00;59.00
2022-10-09T05:29:12;;23.03;61.00;983.00;454.00;50.00
2022-10-09T05:34:12;;23.03;61.00;983.00;453.00;56.00
2022-10-09T05:39:12;;23.03;61.00;983.00;455.00;54.00
2022-10-09T05:44:12;;23.03;61.00;983.00;452.00;67.00
2022-10-09T05:49:12;;23.03;61.00;983.00;454.00;58.00
2022-10-09T05:54:12;;23.03;61.00;983.00;460.00;54.00
2022-10-09T05:59:12;;23.03;61.00;983.00;458.00;56.00
2022-10-09T06:04:12;;23.03;61.00;983.00;458.00;65.00
2022-10-09T06:09:12;677.00;23.03;61.00;983.00;460.00;59.00
2022-10-09T06:14:12;;23.03;61.00;983.00;456.00;63.00
2022-10-09T06:19:12;;23.04;61.00;983.00;454.00;58.00
2022-10-09T06:24:12;;23.03;61.00;983.00;453.00;61.00
2022-10-09T06:29:12;;23.03;61.00;983.00;452.00;61.00
2022-10-09T06:34:12;;23.04;61.00;983.00;455.00;56.00
2022-10-09T06:39:12;;23.04;61.00;983.00;453.00;58.00
2022-10-09T06:44:12;;23.03;61.00;983.00;457.00;46.00
2022-10-09T06:49:12;;23.04;61.00;983.00;457.00;54.00
2022-10-09T06:54:12;;23.03;61.00;983.00;457.00;46.00
2022-10-09T06:59:12;;23.04;61.00;983.00;457.00;58.00
2022-10-09T07:04:12;;23.04;61.00;983.00;457.00;56.00
2022-10-09T07:09:12;731.00;23.03;61.00;983.00;455.00;58.00
2022-10-09T07:14:12;;23.03;61.00;983.00;457.00;54.00
2022-10-09T07:19:12;;23.04;61.00;983.00;457.00;54.00
2022-10-09T07:24:12;;23.04;61.00;983.00;456.00;48.00
2022-10-09T07:29:12;;23.04;61.00;983.00;455.00;46.00
2022-10-09T07:34:12;;23.04;61.00;983.00;451.00;52.00
2022-10-09T07:39:12;;23.05;61.00;983.00;455.00;58.00
2022-10-09T07:44:12;;23.04;61.00;983.00;453.00;50.00
